study_accession	experiment_accession	experiment_title	experiment_desc	organism_taxid 	organism_name	library_strategy	library_source	library_selection	sample_accession	sample_title	instrument	total_spots	total_size	run_accession	run_total_spots	run_total_bases
SRP253728	SRX8151808	ARTIC Sequencing of hCoV-19: USA/WI-228/2020	ARTIC Sequencing of hCoV-19: USA/WI-228/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514398		GridION	248679	110560277	SRR11584178	248679	120249615
SRP253728	SRX8151807	ARTIC Sequencing of hCoV-19: USA/WI-227/2020	ARTIC Sequencing of hCoV-19: USA/WI-227/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514397		GridION	166239	74743703	SRR11584179	166239	81239294
SRP253728	SRX8151806	ARTIC Sequencing of hCoV-19: USA/WI-226/2020	ARTIC Sequencing of hCoV-19: USA/WI-226/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514396		GridION	189435	84337386	SRR11584180	189435	91663814
SRP253728	SRX8151805	ARTIC Sequencing of hCoV-19: USA/WI-163/2020	ARTIC Sequencing of hCoV-19: USA/WI-163/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514395		GridION	128294	57676166	SRR11584181	128294	62721340
SRP253728	SRX8151804	ARTIC Sequencing of hCoV-19: USA/WI-225/2020	ARTIC Sequencing of hCoV-19: USA/WI-225/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514394		GridION	149914	67149841	SRR11584182	149914	73027136
SRP253728	SRX8151803	ARTIC Sequencing of hCoV-19: USA/WI-224/2020	ARTIC Sequencing of hCoV-19: USA/WI-224/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514393		GridION	232650	103747504	SRR11584183	232650	112806941
SRP253728	SRX8151802	ARTIC Sequencing of hCoV-19: USA/WI-223/2020	ARTIC Sequencing of hCoV-19: USA/WI-223/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514392		GridION	59046	26543547	SRR11584184	59046	28788856
SRP253728	SRX8151801	ARTIC Sequencing of hCoV-19: USA/WI-222/2020	ARTIC Sequencing of hCoV-19: USA/WI-222/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514391		GridION	603893	269579505	SRR11584185	603893	293780470
SRP253728	SRX8151800	ARTIC Sequencing of hCoV-19: USA/WI-221/2020	ARTIC Sequencing of hCoV-19: USA/WI-221/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514390		GridION	199880	89060824	SRR11584186	199880	96862198
SRP253728	SRX8151799	ARTIC Sequencing of hCoV-19: USA/WI-220/2020	ARTIC Sequencing of hCoV-19: USA/WI-220/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514389		GridION	231844	103175521	SRR11584187	231844	112199347
SRP253728	SRX8151798	ARTIC Sequencing of hCoV-19: USA/WI-219/2020	ARTIC Sequencing of hCoV-19: USA/WI-219/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514388		GridION	1295103	581138608	SRR11584188	1295103	632528056
SRP253728	SRX8151797	ARTIC Sequencing of hCoV-19: USA/WI-218/2020	ARTIC Sequencing of hCoV-19: USA/WI-218/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514387		GridION	439143	196291808	SRR11584189	439143	213683132
SRP253728	SRX8151796	ARTIC Sequencing of hCoV-19: USA/WI-217/2020	ARTIC Sequencing of hCoV-19: USA/WI-217/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514386		GridION	179499	80440579	SRR11584190	179499	87536201
SRP253728	SRX8151795	ARTIC Sequencing of hCoV-19: USA/WI-216/2020	ARTIC Sequencing of hCoV-19: USA/WI-216/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514385		GridION	167085	74507134	SRR11584191	167085	81157013
SRP253728	SRX8151794	ARTIC Sequencing of hCoV-19: USA/WI-162/2020	ARTIC Sequencing of hCoV-19: USA/WI-162/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514384		GridION	138107	62497030	SRR11584192	138107	68011283
SRP253728	SRX8151793	ARTIC Sequencing of hCoV-19: USA/WI-215/2020	ARTIC Sequencing of hCoV-19: USA/WI-215/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514383		GridION	967145	432432180	SRR11584193	967145	470963363
SRP253728	SRX8151792	ARTIC Sequencing of hCoV-19: USA/WI-214/2020	ARTIC Sequencing of hCoV-19: USA/WI-214/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514382		GridION	479097	212711019	SRR11584194	479097	231440209
SRP253728	SRX8151791	ARTIC Sequencing of hCoV-19: USA/WI-213/2020	ARTIC Sequencing of hCoV-19: USA/WI-213/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514381		GridION	365269	163329514	SRR11584195	365269	177804503
SRP253728	SRX8151790	ARTIC Sequencing of hCoV-19: USA/WI-212/2020	ARTIC Sequencing of hCoV-19: USA/WI-212/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514380		GridION	362229	161982415	SRR11584196	362229	176391962
SRP253728	SRX8151789	ARTIC Sequencing of hCoV-19: USA/WI-211/2020	ARTIC Sequencing of hCoV-19: USA/WI-211/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514379		GridION	418664	187282348	SRR11584197	418664	203983612
SRP253728	SRX8151788	ARTIC Sequencing of hCoV-19: USA/WI-210/2020	ARTIC Sequencing of hCoV-19: USA/WI-210/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514378		GridION	285653	127505436	SRR11584198	285653	138835420
SRP253728	SRX8151787	ARTIC Sequencing of hCoV-19: USA/WI-209/2020	ARTIC Sequencing of hCoV-19: USA/WI-209/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514377		GridION	416064	183949138	SRR11584199	416064	200402366
SRP253728	SRX8151786	ARTIC Sequencing of hCoV-19: USA/WI-208/2020	ARTIC Sequencing of hCoV-19: USA/WI-208/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514376		GridION	364318	162634776	SRR11584200	364318	177204725
SRP253728	SRX8151785	ARTIC Sequencing of hCoV-19: USA/WI-207/2020	ARTIC Sequencing of hCoV-19: USA/WI-207/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514375		GridION	525138	234505830	SRR11584201	525138	255373606
SRP253728	SRX8151784	ARTIC Sequencing of hCoV-19: USA/WI-206/2020	ARTIC Sequencing of hCoV-19: USA/WI-206/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514374		GridION	331463	147911470	SRR11584202	331463	161129822
SRP253728	SRX8151783	ARTIC Sequencing of hCoV-19: USA/WI-161/2020	ARTIC Sequencing of hCoV-19: USA/WI-161/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514373		GridION	145234	65556489	SRR11584203	145234	71382693
SRP253728	SRX8151782	ARTIC Sequencing of hCoV-19: USA/WI-205/2020	ARTIC Sequencing of hCoV-19: USA/WI-205/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514372		GridION	450808	201283956	SRR11584204	450808	219203370
SRP253728	SRX8151781	ARTIC Sequencing of hCoV-19: USA/WI-204/2020	ARTIC Sequencing of hCoV-19: USA/WI-204/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514371		GridION	316148	140215531	SRR11584205	316148	152540586
SRP253728	SRX8151780	ARTIC Sequencing of hCoV-19: USA/WI-203/2020	ARTIC Sequencing of hCoV-19: USA/WI-203/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514370		GridION	461504	206308336	SRR11584206	461504	224585052
SRP253728	SRX8151779	ARTIC Sequencing of hCoV-19: USA/WI-202/2020	ARTIC Sequencing of hCoV-19: USA/WI-202/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514369		GridION	281069	123956544	SRR11584207	281069	134932656
SRP253728	SRX8151778	ARTIC Sequencing of hCoV-19: USA/WI-201/2020	ARTIC Sequencing of hCoV-19: USA/WI-201/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514368		GridION	581952	257762823	SRR11584208	581952	280593488
SRP253728	SRX8151777	ARTIC Sequencing of hCoV-19: USA/WI-200/2020	ARTIC Sequencing of hCoV-19: USA/WI-200/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514367		GridION	394779	174600309	SRR11584209	394779	189938264
SRP253728	SRX8151776	ARTIC Sequencing of hCoV-19: USA/WI-199/2020	ARTIC Sequencing of hCoV-19: USA/WI-199/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514366		GridION	477902	212704534	SRR11584210	477902	231987798
SRP253728	SRX8151775	ARTIC Sequencing of hCoV-19: USA/WI-198/2020	ARTIC Sequencing of hCoV-19: USA/WI-198/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514365		GridION	278684	123173057	SRR11584211	278684	134096179
SRP253728	SRX8151774	ARTIC Sequencing of hCoV-19: USA/WI-197/2020	ARTIC Sequencing of hCoV-19: USA/WI-197/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514364		GridION	655893	293402292	SRR11584212	655893	319617675
SRP253728	SRX8151773	ARTIC Sequencing of hCoV-19: USA/WI-196/2020	ARTIC Sequencing of hCoV-19: USA/WI-196/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514363		GridION	313174	140056795	SRR11584213	313174	152748285
SRP253728	SRX8151772	ARTIC Sequencing of hCoV-19: USA/WI-160/2020	ARTIC Sequencing of hCoV-19: USA/WI-160/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514362		GridION	175433	78866149	SRR11584214	175433	85847479
SRP253728	SRX8151771	ARTIC Sequencing of hCoV-19: USA/WI-195/2020	ARTIC Sequencing of hCoV-19: USA/WI-195/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514361		GridION	343791	153407897	SRR11584215	343791	167251543
SRP253728	SRX8151770	ARTIC Sequencing of hCoV-19: USA/WI-194/2020	ARTIC Sequencing of hCoV-19: USA/WI-194/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514360		GridION	272349	121898215	SRR11584216	272349	133065595
SRP253728	SRX8151769	ARTIC Sequencing of hCoV-19: USA/WI-193/2020	ARTIC Sequencing of hCoV-19: USA/WI-193/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514359		GridION	307240	137802927	SRR11584217	307240	150254252
SRP253728	SRX8151768	ARTIC Sequencing of hCoV-19: USA/WI-192/2020	ARTIC Sequencing of hCoV-19: USA/WI-192/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514358		GridION	243927	109203545	SRR11584218	243927	118992133
SRP253728	SRX8151767	ARTIC Sequencing of hCoV-19: USA/WI-191/2020	ARTIC Sequencing of hCoV-19: USA/WI-191/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514357		GridION	305027	135865828	SRR11584219	305027	148128302
SRP253728	SRX8151766	ARTIC Sequencing of hCoV-19: USA/WI-190/2020	ARTIC Sequencing of hCoV-19: USA/WI-190/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514356		GridION	261462	116799503	SRR11584220	261462	127333964
SRP253728	SRX8151765	ARTIC Sequencing of hCoV-19: USA/WI-189/2020	ARTIC Sequencing of hCoV-19: USA/WI-189/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514355		GridION	198004	88551088	SRR11584221	198004	96563975
SRP253728	SRX8151764	ARTIC Sequencing of hCoV-19: USA/WI-188/2020	ARTIC Sequencing of hCoV-19: USA/WI-188/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514354		GridION	117964	52746460	SRR11584222	117964	57516902
SRP253728	SRX8151763	ARTIC Sequencing of hCoV-19: USA/WI-187/2020	ARTIC Sequencing of hCoV-19: USA/WI-187/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514353		GridION	316669	141708154	SRR11584223	316669	154597414
SRP253728	SRX8151762	ARTIC Sequencing of hCoV-19: USA/WI-186/2020	ARTIC Sequencing of hCoV-19: USA/WI-186/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514352		GridION	179563	79891506	SRR11584224	179563	87115060
SRP253728	SRX8151761	ARTIC Sequencing of hCoV-19: USA/WI-159/2020	ARTIC Sequencing of hCoV-19: USA/WI-159/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514351		GridION	170681	76841427	SRR11584225	170681	83632000
SRP253728	SRX8151760	ARTIC Sequencing of hCoV-19: USA/WI-185/2020	ARTIC Sequencing of hCoV-19: USA/WI-185/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514350		GridION	335053	149405626	SRR11584226	335053	162808560
SRP253728	SRX8151759	ARTIC Sequencing of hCoV-19: USA/WI-184/2020	ARTIC Sequencing of hCoV-19: USA/WI-184/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514349		GridION	307537	137379895	SRR11584227	307537	149738511
SRP253728	SRX8151758	ARTIC Sequencing of hCoV-19: USA/WI-183/2020	ARTIC Sequencing of hCoV-19: USA/WI-183/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514348		GridION	294745	131795028	SRR11584228	294745	143738236
SRP253728	SRX8151757	ARTIC Sequencing of hCoV-19: USA/WI-182/2020	ARTIC Sequencing of hCoV-19: USA/WI-182/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514347		GridION	318665	143013758	SRR11584229	318665	155936261
SRP253728	SRX8151756	ARTIC Sequencing of hCoV-19: USA/WI-181/2020	ARTIC Sequencing of hCoV-19: USA/WI-181/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514346		GridION	115511	51717498	SRR11584230	115511	56306848
SRP253728	SRX8151755	ARTIC Sequencing of hCoV-19: USA/WI-180/2020	ARTIC Sequencing of hCoV-19: USA/WI-180/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514345		GridION	361071	160946116	SRR11584231	361071	175792138
SRP253728	SRX8151754	ARTIC Sequencing of hCoV-19: USA/WI-179/2020	ARTIC Sequencing of hCoV-19: USA/WI-179/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514344		GridION	260086	115718642	SRR11584232	260086	126166749
SRP253728	SRX8151753	ARTIC Sequencing of hCoV-19: USA/WI-178/2020	ARTIC Sequencing of hCoV-19: USA/WI-178/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514343		GridION	987360	442040410	SRR11584233	987360	482336595
SRP253728	SRX8151752	ARTIC Sequencing of hCoV-19: USA/WI-177/2020	ARTIC Sequencing of hCoV-19: USA/WI-177/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514342		GridION	430547	192813996	SRR11584234	430547	210334377
SRP253728	SRX8151751	ARTIC Sequencing of hCoV-19: USA/WI-176/2020	ARTIC Sequencing of hCoV-19: USA/WI-176/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514341		GridION	140776	63634348	SRR11584235	140776	69287126
SRP253728	SRX8151750	ARTIC Sequencing of hCoV-19: USA/WI-158/2020	ARTIC Sequencing of hCoV-19: USA/WI-158/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514340		GridION	160667	72332972	SRR11584236	160667	78872836
SRP253728	SRX8151749	ARTIC Sequencing of hCoV-19: USA/WI-175/2020	ARTIC Sequencing of hCoV-19: USA/WI-175/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514338		GridION	150064	67551231	SRR11584237	150064	73521904
SRP253728	SRX8151748	ARTIC Sequencing of hCoV-19: USA/WI-174/2020	ARTIC Sequencing of hCoV-19: USA/WI-174/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514339		GridION	113862	51295989	SRR11584238	113862	55863722
SRP253728	SRX8151747	ARTIC Sequencing of hCoV-19: USA/WI-173/2020	ARTIC Sequencing of hCoV-19: USA/WI-173/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514337		GridION	182594	82262544	SRR11584239	182594	89548335
SRP253728	SRX8151746	ARTIC Sequencing of hCoV-19: USA/WI-172/2020	ARTIC Sequencing of hCoV-19: USA/WI-172/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514336		GridION	158939	71681390	SRR11584240	158939	77995745
SRP253728	SRX8151745	ARTIC Sequencing of hCoV-19: USA/WI-171/2020	ARTIC Sequencing of hCoV-19: USA/WI-171/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514335		GridION	145180	65558071	SRR11584241	145180	71370016
SRP253728	SRX8151744	ARTIC Sequencing of hCoV-19: USA/WI-170/2020	ARTIC Sequencing of hCoV-19: USA/WI-170/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514334		GridION	143276	64511854	SRR11584242	143276	70211224
SRP253728	SRX8151743	ARTIC Sequencing of hCoV-19: USA/WI-169/2020	ARTIC Sequencing of hCoV-19: USA/WI-169/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514332		GridION	146318	66223665	SRR11584243	146318	72093609
SRP253728	SRX8151742	ARTIC Sequencing of hCoV-19: USA/WI-168/2020	ARTIC Sequencing of hCoV-19: USA/WI-168/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514331		GridION	85755	38742068	SRR11584244	85755	42169786
SRP253728	SRX8151741	ARTIC Sequencing of hCoV-19: USA/WI-167/2020	ARTIC Sequencing of hCoV-19: USA/WI-167/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514333		GridION	334832	150848616	SRR11584245	334832	164471887
SRP253728	SRX8151740	ARTIC Sequencing of hCoV-19: USA/WI-166/2020	ARTIC Sequencing of hCoV-19: USA/WI-166/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514330		GridION	162536	73533759	SRR11584246	162536	80105595
SRP253728	SRX8151739	ARTIC Sequencing of hCoV-19: USA/WI-157/2020	ARTIC Sequencing of hCoV-19: USA/WI-157/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514329		GridION	100351	45163758	SRR11584247	100351	49134374
SRP253728	SRX8151738	ARTIC Sequencing of hCoV-19: USA/WI-156/2020	ARTIC Sequencing of hCoV-19: USA/WI-156/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6514328		GridION	50450	22860288	SRR11584248	50450	24826515
SRP253728	SRX8149932	ARTIC Sequencing of hCoV-19: USA/WI-131/2020	ARTIC Sequencing of hCoV-19: USA/WI-131/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512569		GridION	111198	49546102	SRR11582215	111198	53821064
SRP253728	SRX8149931	ARTIC Sequencing of hCoV-19: USA/WI-130/2020	ARTIC Sequencing of hCoV-19: USA/WI-130/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512568		GridION	132846	59115584	SRR11582216	132846	64198307
SRP253728	SRX8149930	ARTIC Sequencing of hCoV-19: USA/WI-121/2020	ARTIC Sequencing of hCoV-19: USA/WI-121/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512567		GridION	62157	27682144	SRR11582217	62157	30083258
SRP253728	SRX8149929	ARTIC Sequencing of hCoV-19: USA/WI-120/2020	ARTIC Sequencing of hCoV-19: USA/WI-120/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512566		GridION	70489	31383646	SRR11582218	70489	34114518
SRP253728	SRX8149928	ARTIC Sequencing of hCoV-19: USA/WI-129/2020	ARTIC Sequencing of hCoV-19: USA/WI-129/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512565		GridION	109150	48917900	SRR11582219	109150	53096826
SRP253728	SRX8149927	ARTIC Sequencing of hCoV-19: USA/WI-128/2020	ARTIC Sequencing of hCoV-19: USA/WI-128/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512564		GridION	121607	54117127	SRR11582220	121607	58763313
SRP253728	SRX8149926	ARTIC Sequencing of hCoV-19: USA/WI-127/2020	ARTIC Sequencing of hCoV-19: USA/WI-127/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512563		GridION	101045	44887642	SRR11582221	101045	48695285
SRP253728	SRX8149925	ARTIC Sequencing of hCoV-19: USA/WI-126/2020	ARTIC Sequencing of hCoV-19: USA/WI-126/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512562		GridION	110580	49276878	SRR11582222	110580	53597768
SRP253728	SRX8149924	ARTIC Sequencing of hCoV-19: USA/WI-125/2020	ARTIC Sequencing of hCoV-19: USA/WI-125/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512561		GridION	108125	48349418	SRR11582223	108125	52527017
SRP253728	SRX8149923	ARTIC Sequencing of hCoV-19: USA/WI-124/2020	ARTIC Sequencing of hCoV-19: USA/WI-124/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512560		GridION	101952	45243763	SRR11582224	101952	49134133
SRP253728	SRX8149922	ARTIC Sequencing of hCoV-19: USA/WI-155/2020	ARTIC Sequencing of hCoV-19: USA/WI-155/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512559		GridION	103973	46277111	SRR11582225	103973	50234762
SRP253728	SRX8149921	ARTIC Sequencing of hCoV-19: USA/WI-154/2020	ARTIC Sequencing of hCoV-19: USA/WI-154/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512558		GridION	111472	49489179	SRR11582226	111472	53785346
SRP253728	SRX8149920	ARTIC Sequencing of hCoV-19: USA/WI-153/2020	ARTIC Sequencing of hCoV-19: USA/WI-153/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512557		GridION	106677	47764263	SRR11582227	106677	51881110
SRP253728	SRX8149919	ARTIC Sequencing of hCoV-19: USA/WI-152/2020	ARTIC Sequencing of hCoV-19: USA/WI-152/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512556		GridION	117235	52346554	SRR11582228	117235	56833803
SRP253728	SRX8149918	ARTIC Sequencing of hCoV-19: USA/WI-151/2020	ARTIC Sequencing of hCoV-19: USA/WI-151/2020	2697049	Severe acute respiratory syndrome coronavirus 2	WGS	VIRAL RNA	PCR	SRS6512555		GridION	114425	50939342	SRR11582229	114425	55307086
