	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
3948	ERR4082788	2020-05-01 12:26:32	2020-05-01 13:24:41	379178	189307924	378956	499	41	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082788	ERX4078936		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519648	SAMEA6791976	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR137							no					UNIVERSITY OF GLASGOW	ERA2532082		public	BD0DA0435EEC34B66658C1B4A6ADE5B2	7D91F7E082C9E2A4CB19B5887EBF7736
3949	ERR4082789	2020-05-01 12:26:32	2020-05-01 13:24:44	226475	112723687	226306	497	25	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082789	ERX4078937		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535876	SAMEA6808226	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1370							no					UNIVERSITY OF GLASGOW	ERA2532085		public	83E858315FF7CAB3866D65A05D7099CF	06DE75C23FB92EBF8A639847D70EDD80
3950	ERR4082790	2020-05-01 12:26:32	2020-05-01 13:24:36	194520	96895457	194305	498	21	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082790	ERX4078938		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535877	SAMEA6808227	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1371							no					UNIVERSITY OF GLASGOW	ERA2532088		public	73165C98D603FD50843A7968CD2E7D1B	14AD9FFAC866BC48982AA94CF1561D8A
3951	ERR4082791	2020-05-01 12:26:32	2020-05-01 13:25:30	345812	169935459	345371	491	43	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082791	ERX4078939		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535878	SAMEA6808228	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1373							no					UNIVERSITY OF GLASGOW	ERA2532091		public	3997193B454F374BA06EC66451F6CDF3	11EA47125B239E86FA7816E2A46E183B
3952	ERR4082792	2020-05-01 12:26:32	2020-05-01 13:24:40	229738	114211240	229476	497	25	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082792	ERX4078940		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535879	SAMEA6808229	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1377							no					UNIVERSITY OF GLASGOW	ERA2532094		public	14A60BCB582D911E084E984CE54A8093	7137E9265F0C831736A20ADAD2A4955F
3953	ERR4082793	2020-05-01 12:26:32	2020-05-01 13:24:53	273105	134192426	272228	491	37	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082793	ERX4078941		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535880	SAMEA6808230	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1379							no					UNIVERSITY OF GLASGOW	ERA2532097		public	7E259114119555F6E1B573DB362814C9	A4A247C49127412865165097ECACC0CE
3954	ERR4082794	2020-05-01 12:26:32	2020-05-01 13:24:50	435412	217189475	435064	498	48	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082794	ERX4078942		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519649	SAMEA6791977	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR138							no					UNIVERSITY OF GLASGOW	ERA2532099		public	68D9C70ADF4C79052509CFDFE76F5418	E3AC92EF04FC52D7A73F4354E166A72C
3955	ERR4082795	2020-05-01 12:26:32	2020-05-01 13:25:00	231158	115005997	230927	497	25	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082795	ERX4078943		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535881	SAMEA6808231	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1384							no					UNIVERSITY OF GLASGOW	ERA2532102		public	163AFA8856E52F4CB1F15B5952F36A3D	C9B6E6A4BECA8D24070C1125C5EDDF90
3956	ERR4082796	2020-05-01 12:26:32	2020-05-01 13:25:07	475652	236978019	474692	498	56	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082796	ERX4078944		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535882	SAMEA6808232	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1385							no					UNIVERSITY OF GLASGOW	ERA2532105		public	1A637AD75304CD8FF89D19A6EE49F036	15CAADD3924DD7AE3DB51EA4B461AA49
3957	ERR4082798	2020-05-01 12:26:32	2020-05-01 13:26:55	264021	131234078	262994	497	35	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082798	ERX4078945		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535883	SAMEA6808233	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1387							no					UNIVERSITY OF GLASGOW	ERA2532109		public	440E75AD3B76A8C96151F1BF40BA9498	84B31C26A3755C0BA67888B6E44CDCA2
3958	ERR4082799	2020-05-01 12:26:32	2020-05-01 13:25:23	383737	191252043	383305	498	45	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082799	ERX4078947		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519650	SAMEA6791978	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR139							no					UNIVERSITY OF GLASGOW	ERA2532111		public	876A7E6066D14F1E24FB4E2DD4F30441	AE514873C364D1ECCD7641AB45AB1D37
3959	ERR4082800	2020-05-01 12:26:32	2020-05-01 13:25:04	179838	89481547	179588	497	19	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082800	ERX4078948		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535884	SAMEA6808234	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1393							no					UNIVERSITY OF GLASGOW	ERA2532114		public	6AF96A9C1F02DBEA4A5F234B1A081C15	C727D611008C90AA3D4A4E6BA434EFF2
3960	ERR4082801	2020-05-01 12:26:32	2020-05-01 13:25:30	326079	160496998	325784	492	39	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082801	ERX4078949		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535885	SAMEA6808235	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1398							no					UNIVERSITY OF GLASGOW	ERA2532117		public	DF9FB1E37BD79A9C4A4E6E3DC72CAC94	918B383B4A88E74CAC849D814C8F57B2
3961	ERR4082802	2020-05-01 12:26:32	2020-05-01 13:25:11	216790	108225327	216617	499	24	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082802	ERX4078950		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519653	SAMEA6791981	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR14							no					UNIVERSITY OF GLASGOW	ERA2532119		public	BDA153002646250EBF8D979DF06147A8	AFC58F9F8951A0DF07817D92DDA2307B
3962	ERR4082803	2020-05-01 12:26:32	2020-05-01 13:25:36	408359	203668260	407700	498	48	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082803	ERX4078951		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519651	SAMEA6791979	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR140							no					UNIVERSITY OF GLASGOW	ERA2532121		public	0A2EA9FB040448B0270944629591AC02	B6CAA57897D0C0681CF1AAC6744D4F23
3963	ERR4082804	2020-05-01 12:26:32	2020-05-01 13:25:10	238006	118359759	237852	497	25	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082804	ERX4078952		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535886	SAMEA6808236	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1400							no					UNIVERSITY OF GLASGOW	ERA2532124		public	1DB9E40D6BF20668A2A8750607E06498	6749145A6559C4E3FB90A1B90964A665
3964	ERR4082805	2020-05-01 12:26:32	2020-05-01 13:26:16	246673	121307537	246126	491	31	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082805	ERX4078953		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535887	SAMEA6808237	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1403							no					UNIVERSITY OF GLASGOW	ERA2532127		public	B6EFD1DC7F22957D9F5C72BF7E2C54CE	30078D2CF4329A4D7F3893BC9D80BD83
3966	ERR4082807	2020-05-01 12:26:32	2020-05-01 13:25:46	219055	108995541	218822	497	23	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082807	ERX4078955		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535889	SAMEA6808239	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1406							no					UNIVERSITY OF GLASGOW	ERA2532133		public	B3104CB33D31B96BAE9D389D2982D5B2	D060A29556CFB6D8AD296813BB719B54
3967	ERR4082808	2020-05-01 12:26:32	2020-05-01 13:25:36	185639	92424249	185440	497	20	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082808	ERX4078956		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535890	SAMEA6808240	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1407							no					UNIVERSITY OF GLASGOW	ERA2532136		public	4E42E8408004432EB390B386CFE8ABDA	710ECED337738DEBBC0522E8C55270AE
3968	ERR4082809	2020-05-01 12:26:32	2020-05-01 13:25:42	213914	106634689	213752	498	23	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082809	ERX4078957		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535891	SAMEA6808241	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1408							no					UNIVERSITY OF GLASGOW	ERA2532139		public	E2C590DFD9041AC4FB0575220E1F6783	102523EB8893E09D6A9ACC9568DB1C38
3969	ERR4082810	2020-05-01 12:26:32	2020-05-01 13:25:34	144336	71563523	143820	495	16	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082810	ERX4078958		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519652	SAMEA6791980	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR141							no					UNIVERSITY OF GLASGOW	ERA2532141		public	4B1B75095F1CDABBA5F70DE6F06216DF	E3EA26A2DB7412ED08CE8C880702BA35
3970	ERR4082812	2020-05-01 12:26:32	2020-05-01 13:26:13	402044	197827661	401191	492	50	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082812	ERX4078959		AMPLICON	PCR	VIRAL RNA	PAIRED	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535892	SAMEA6808242	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1410							no					UNIVERSITY OF GLASGOW	ERA2532145		public	8F02139348EF3C6BF817F21A6046EFAE	CC97187B5331890D6D8D5DCF904B24A1
3971	ERR4082831	2020-05-01 12:26:32	2020-05-01 13:25:38	182537	90879821	0	497	20	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082831	ERX4078961		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535893	SAMEA6808243	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1412							no					UNIVERSITY OF GLASGOW	ERA2532149		public	3262D13AB23633B9E48F9BCBDDE8C64E	6111E5F55E7E528980C8ECC6CB2DD55D
3972	ERR4082832	2020-05-01 12:26:32	2020-05-01 13:25:45	266523	132802676	0	498	28	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082832	ERX4078980		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535912	SAMEA6808262	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1414							no					UNIVERSITY OF GLASGOW	ERA2532152		public	2F6F6BA171D3E142AD5B8CAAD78B8D8E	74337EE32E45DBE75F7B1B467F353B04
3973	ERR4082833	2020-05-01 12:26:32	2020-05-01 13:25:54	257065	128199090	0	498	32	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082833	ERX4078981		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535913	SAMEA6808263	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1418							no					UNIVERSITY OF GLASGOW	ERA2532155		public	F60326F8EADF3E31B92E50237131B1C7	55FFEDE309D85442740806EAC4243CA8
3974	ERR4082834	2020-05-01 12:26:32	2020-05-01 13:25:30	406420	202024943	0	497	44	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082834	ERX4078982		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519654	SAMEA6791982	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR142							no					UNIVERSITY OF GLASGOW	ERA2532157		public	84A93E48BB74A65A3AB6D94E6AF9B894	43276313DB4950CC077024D723450CD6
3975	ERR4082835	2020-05-01 12:26:32	2020-05-01 13:25:54	215607	107209726	0	497	23	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082835	ERX4078983		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535914	SAMEA6808264	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1422							no					UNIVERSITY OF GLASGOW	ERA2532160		public	2F09C1060DDA7650E8802BFCE649BFF6	7EAD0D0794FA54B990F9127D7AA8B6E2
3976	ERR4082836	2020-05-01 12:26:32	2020-05-01 13:25:20	265409	132287850	0	498	29	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082836	ERX4078984		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535915	SAMEA6808265	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1423							no					UNIVERSITY OF GLASGOW	ERA2532163		public	06C75C03B61734A03B31C800570D2B96	68D1C7C646BBCF5122A9F8FBD7B91E92
3977	ERR4082837	2020-05-01 12:26:32	2020-05-01 13:25:43	157250	78214735	0	497	18	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082837	ERX4078985		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535916	SAMEA6808266	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1426							no					UNIVERSITY OF GLASGOW	ERA2532166		public	D90B603AF883CF9B3D5B9427BDEFEDB5	AAB13172BC20D69F05E977D9D5C9C3FF
3978	ERR4082838	2020-05-01 12:26:32	2020-05-01 13:25:57	265958	132283211	0	497	29	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082838	ERX4078986		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535917	SAMEA6808267	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1429							no					UNIVERSITY OF GLASGOW	ERA2532169		public	F14FD5A39CB1B1F5B29749488AE9A3DC	887AE7A52525CD36EC14565A8B9C97EF
3979	ERR4082839	2020-05-01 12:26:33	2020-05-01 13:25:52	193759	96381681	0	497	21	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082839	ERX4078987		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519655	SAMEA6791983	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR143							no					UNIVERSITY OF GLASGOW	ERA2532171		public	AA0247DA39BCEC683BB6B72317E0A91A	C032CD66B95E2BA81C3B7F58C19B443B
3980	ERR4082840	2020-05-01 12:26:33	2020-05-01 13:25:28	257701	128305734	0	497	27	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082840	ERX4078988		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535918	SAMEA6808268	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1430							no					UNIVERSITY OF GLASGOW	ERA2532174		public	912F0146682CC07950C00C18F91A636E	B568A58525F95536638970F956CFFAFA
3981	ERR4082841	2020-05-01 12:26:33	2020-05-01 13:25:52	291066	143239540	0	492	35	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082841	ERX4078989		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535919	SAMEA6808269	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1431							no					UNIVERSITY OF GLASGOW	ERA2532177		public	D60AA71EF333E27658567AC7676506D5	C0C94C05A0DE5D1E0254B7A911ADBB63
3982	ERR4082842	2020-05-01 12:26:33	2020-05-01 13:25:35	208539	103874711	0	498	23	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082842	ERX4078990		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535920	SAMEA6808270	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1432							no					UNIVERSITY OF GLASGOW	ERA2532180		public	846E2C9C1CC8F4F25789043610448489	99FE261E2AF1592C2DD488BB1032A119
3983	ERR4082843	2020-05-01 12:26:33	2020-05-01 13:25:43	264754	130149852	0	491	35	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082843	ERX4078991		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535921	SAMEA6808271	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1434							no					UNIVERSITY OF GLASGOW	ERA2532183		public	6CBDC4087BFED0B2F769A5BAC573CDC6	75A19E895A6ADC045F130EFE157603C0
3984	ERR4082844	2020-05-01 12:26:33	2020-05-01 13:25:38	281110	139904907	0	497	29	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082844	ERX4078992		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535922	SAMEA6808272	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1437							no					UNIVERSITY OF GLASGOW	ERA2532186		public	40762E52B9B52B25A9C9E8AB112FCC7F	D71B716978F1FED02041D41AA9F60EB0
3986	ERR4082846	2020-05-01 12:26:33	2020-05-01 13:25:43	196895	97970408	0	497	21	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082846	ERX4078994		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519656	SAMEA6791984	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR144							no					UNIVERSITY OF GLASGOW	ERA2532191		public	CF4A85D2A9FBA58AE76039D2D4E04AD6	55CB96C088A31AEF1D46C2B5207DEEED
3987	ERR4082847	2020-05-01 12:26:33	2020-05-01 13:25:53	283388	139352221	0	491	37	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082847	ERX4078995		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535924	SAMEA6808274	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1443							no					UNIVERSITY OF GLASGOW	ERA2532194		public	9D1077B27837F301DC03D3F6FF1F2819	ECFB442C67BC68FF15BC32346AE43EF8
3988	ERR4082848	2020-05-01 12:26:33	2020-05-01 13:25:53	241130	118458175	0	491	31	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082848	ERX4078996		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535925	SAMEA6808275	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1444							no					UNIVERSITY OF GLASGOW	ERA2532197		public	6966EB5A89B7B561149A90D25941FEA4	430CC9BBB1C7FA9B98B2CE93A1AC9D5F
3989	ERR4082849	2020-05-01 12:26:33	2020-05-01 13:25:46	305998	152326631	0	497	38	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082849	ERX4078997		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535926	SAMEA6808276	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1450							no					UNIVERSITY OF GLASGOW	ERA2532200		public	68140EE1432BFA27801F957F9A97DC50	2723025F486BD8D3D41D590DFCA3F1AA
3990	ERR4082850	2020-05-01 12:26:33	2020-05-01 13:25:45	283379	141073942	0	497	31	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082850	ERX4078998		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535927	SAMEA6808277	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1452							no					UNIVERSITY OF GLASGOW	ERA2532203		public	1869324A17EE60D455CFA2DCFED426C5	A8BEEE97B22DEE21A4A24E7A353C3FF8
3991	ERR4082851	2020-05-01 12:26:33	2020-05-01 13:25:55	407425	203081358	0	498	44	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082851	ERX4078999		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4519657	SAMEA6791985	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR146							no					UNIVERSITY OF GLASGOW	ERA2532205		public	2366BEE1464187F24BB143908235EC9E	2CB2FCF18450F621C57439EC1DDB98BC
3992	ERR4082852	2020-05-01 12:26:33	2020-05-01 13:25:43	345076	170609608	0	494	53	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082852	ERX4079000		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535928	SAMEA6808278	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1465							no					UNIVERSITY OF GLASGOW	ERA2532208		public	F47513D8A53BBBABB0BFDA6A071050EC	B28E48A9EC225991DC0B35C96C34E456
3993	ERR4082853	2020-05-01 12:26:33	2020-05-01 13:25:39	185887	92485337	0	497	20	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082853	ERX4079001		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535929	SAMEA6808279	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1468							no					UNIVERSITY OF GLASGOW	ERA2532211		public	E8EAC38D3E5F262DE5AF5487D2CF83EA	560A2B06B4A720F7A26A5DA056AF9A33
3994	ERR4082854	2020-05-01 12:26:33	2020-05-01 13:25:51	255263	127045030	0	497	28	assembly	https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR4082/ERR4082854	ERX4079002		AMPLICON	PCR	VIRAL RNA	SINGLE	0	0	ILLUMINA	Illumina MiSeq	ERP121228	PRJEB37886		629258	ERS4535930	SAMEA6808280	simple	2697049	Severe acute respiratory syndrome coronavirus 2	COG-UK/CVR1469							no					UNIVERSITY OF GLASGOW	ERA2532214		public	FB25D2B5956D1BE53E84A31D70672AF6	993ECA9345D3466BF56C6ED09BD80CB0
